scientific_name,regional_pool_count,city_count,pc1,pc2,pc3,pc4,trophic_niche,foraging_niche,is_noctural,iucn_red_list_2020,realm,cluster,cluster_half,cluster_double
Artemisiospiza belli,2,0,-1.40528319477019,0.249351162192753,-0.395510838128447,0.167676574528604,Granivore,Granivore ground,FALSE,LC,Nearctic,1,1,1
Junco hyemalis,18,17,-1.24261256203105,0.262564809636354,-0.312734862594849,0.178948103777084,Granivore,Granivore ground,FALSE,LC,Nearctic,1,1,1
Aimophila ruficeps,6,5,-1.34269668240673,0.095515264120867,-0.139394796482715,0.141255733801897,Granivore,Granivore ground,FALSE,LC,Nearctic,1,1,1
Ammospiza leconteii,4,2,-1.84907857152665,0.0975509054686635,-0.249809707592757,0.375540556009636,Granivore,Granivore ground,FALSE,LC,Nearctic,1,1,1
Melozone crissalis,3,3,0.0235202823223562,0.311077452980927,-0.334615915033075,0.0739797528544974,Granivore,Granivore ground,FALSE,LC,Nearctic,1,1,1
Ammodramus humeralis,8,2,-1.49231238262629,-0.0216325543259357,-0.221348574388596,0.521255515183446,Granivore,Granivore ground,FALSE,LC,Neotropic,1,1,1
Ammodramus aurifrons,1,1,-1.41534621122406,0.0418106648863051,-0.0549453801821111,0.35881725019564,Granivore,Granivore ground,FALSE,LC,Neotropic,1,1,1
Chondestes grammacus,12,9,-0.681104904855646,0.0284272145915768,-0.276316069426692,0.273495809199801,Granivore,Granivore ground,FALSE,LC,Nearctic,1,1,1
Passerina ciris,7,1,-1.44098296071046,0.0689579807533369,-0.418725267026176,0.418715673157249,Granivore,Granivore ground,FALSE,LC,Nearctic,1,1,1
Passerina cyanea,16,12,-1.54175140390282,-0.0110719626838732,-0.368107236043376,0.487413688221125,Granivore,Granivore ground,FALSE,LC,Nearctic,1,1,1
Plectrophenax nivalis,13,3,-0.47582739248696,0.438023118811899,-0.159219567211052,0.22014314134193,Granivore,Granivore ground,FALSE,LC,Nearctic,1,1,1
Rhynchophanes mccownii,2,0,-0.832991663076352,0.0881180843171255,-0.330812308291575,0.341423779079932,Granivore,Granivore ground,FALSE,LC,Nearctic,1,1,1
Calcarius lapponicus,15,3,-0.693703537563056,0.176251145051567,-0.453988372476516,0.306065941471514,Granivore,Granivore ground,FALSE,LC,Nearctic,1,1,1
Calcarius ornatus,2,0,-1.26968534798571,0.310771850141435,-0.24629440671046,0.245334894392124,Granivore,Granivore ground,FALSE,VU,Nearctic,1,1,1
Coturnix coromandelica,12,1,-0.378696586202576,0.732736247580952,0.657391768244939,0.808100026108747,Granivore,Granivore ground,FALSE,LC,Indo_Malay,1,1,1
Perdicula erythrorhyncha,1,0,-0.285583554070166,0.623638975918173,0.429185619252695,0.631008331707094,Granivore,Granivore ground,FALSE,LC,Indo_Malay,1,1,1
Coturnix coturnix,26,1,0.0282079729155852,0.731215807824031,0.537187004616314,0.756781639725849,Granivore,Granivore ground,FALSE,LC,Palearctic,1,1,1
Synoicus ypsilophorus,2,2,0.247212263375976,0.571405580061487,0.457906496910273,0.811247235179824,Granivore,Granivore ground,FALSE,LC,Australian,1,1,1
Perdicula asiatica,13,1,-0.119359543743625,0.428915641084898,0.301402798253453,0.930117529119168,Granivore,Granivore ground,FALSE,LC,Indo_Malay,1,1,57
Alectoris chukar,7,3,2.18780183700564,0.810606766898836,0.479508277140808,0.490894821805596,Granivore,Granivore ground,FALSE,LC,Palearctic,9,8,9
Coturnix pectoralis,1,0,0.0765241974690143,0.699047205010038,0.532093190140961,0.879378650511077,Granivore,Granivore ground,FALSE,LC,Australian,1,1,1
Coturnix delegorguei,1,0,-0.285293129700536,0.683321494955855,0.564823808653695,0.810701521628318,Granivore,Granivore ground,FALSE,LC,Afrotropic,1,1,1
Forpus passerinus,2,2,-0.826379315045978,-0.831090547382784,-0.346961228617125,1.06427441416298,Granivore,Granivore ground,FALSE,LC,Neotropic,1,1,1
Carpodacus edwardsii,1,0,-0.615256614520054,-0.117112789876517,-0.617798487862174,0.553990878679648,Granivore,Granivore ground,FALSE,LC,Palearctic,1,1,1
Bucanetes githagineus,1,0,-1.11394337772295,-0.042744453915385,-0.603320878821675,0.708736031949293,Granivore,Granivore ground,FALSE,LC,Palearctic,1,1,1
Rhodospiza obsoleta,1,0,-0.747057269151593,-0.11996210864265,-0.65180226189931,0.607880560867248,Granivore,Granivore ground,FALSE,LC,Palearctic,1,1,1
Callacanthis burtoni,1,0,-0.0904991639383846,-0.157362084681621,-0.468117939390755,0.568765213149805,Granivore,Granivore ground,FALSE,LC,Palearctic,1,1,1
Serinus flavivertex,1,1,-1.55658594634074,-0.0137186603060314,-0.47438529138727,0.38011372380078,Granivore,Granivore ground,FALSE,LC,Afrotropic,1,1,1
Spinus lawrencei,4,4,-2.03996448624849,0.0940538496766655,-0.417160674333271,0.421373244137228,Granivore,Granivore ground,FALSE,LC,Nearctic,1,1,1
Crithagra citrinelloides,2,2,-1.64772539348184,-0.195843796164812,-0.351381748700965,0.431801976737572,Granivore,Granivore ground,FALSE,LC,Afrotropic,1,1,1
Linaria cannabina,24,11,-1.26747530404172,0.0777633990597223,-0.38388105693991,0.440634054013643,Granivore,Granivore ground,FALSE,LC,Palearctic,1,1,1
Leucosticte australis,1,0,-0.616198224699293,0.0159845765995221,-0.585918419723336,0.308254994607514,Granivore,Granivore ground,FALSE,EN,Nearctic,1,1,1
Leucosticte nemoricola,1,0,-0.868427612347798,-0.00521586510499539,-0.493659745777638,0.31206459637854,Granivore,Granivore ground,FALSE,LC,Palearctic,1,1,1
Procarduelis nipalensis,2,0,-0.921697484794139,0.0285329992395015,-0.480378376210381,0.390347908586566,Granivore,Granivore ground,FALSE,LC,Palearctic,1,1,1
Carpodacus rodochroa,1,0,-0.985647025604784,-0.361377973374785,-0.554617922066243,0.544223478831129,Granivore,Granivore ground,FALSE,LC,Indo_Malay,1,1,1
Thinocorus orbignyianus,1,0,0.483729799654847,0.722943466968501,0.195472074501187,0.355927786111005,Herbivore terrestrial,Herbivore ground,FALSE,LC,Neotropic,1,1,1
Attagis gayi,1,0,1.7686056930533,0.570845391431688,0.282671815885308,0.437061707513063,Herbivore terrestrial,Herbivore ground,FALSE,LC,Neotropic,1,1,1
Branta bernicla,10,6,3.79400319659168,0.482816958327298,0.446924468940793,0.570565506764424,Herbivore terrestrial,Herbivore ground,FALSE,LC,Nearctic,2,2,2
Anser albifrons,17,5,4.7076812199437,0.479825567689724,0.387474007093847,0.445819903870082,Herbivore terrestrial,Herbivore ground,FALSE,LC,Palearctic,2,2,26
Anser rossii,5,3,4.071748546809,0.581399316504413,0.400717942943013,0.474965316425164,Herbivore terrestrial,Herbivore ground,FALSE,LC,Nearctic,2,2,2
Dendrocygna autumnalis,7,3,3.52953042545428,-0.247209090485562,0.492538688948861,0.598755100212839,Herbivore terrestrial,Herbivore ground,FALSE,LC,Neotropic,6,5,6
Branta hutchinsii,8,8,4.65402354211159,0.905935597677523,0.452799401701256,0.345357006200859,Herbivore terrestrial,Herbivore ground,FALSE,LC,Nearctic,2,2,2
Chenonetta jubata,2,2,3.09675515187409,0.66625365345865,0.371445083748645,0.433765997309067,Herbivore terrestrial,Herbivore ground,FALSE,LC,Australian,2,2,2
Anser cygnoides,3,1,5.4119923352287,-0.0130252283395773,0.585077392427377,0.331501806920131,Herbivore terrestrial,Herbivore ground,FALSE,VU,Palearctic,2,2,26
Anser caerulescens,14,9,5.00758132901915,0.135142913483734,0.387463706282149,0.508729312939849,Herbivore terrestrial,Herbivore ground,FALSE,LC,Nearctic,2,2,26
Anser fabalis,6,0,5.22745603813705,0.0193842945395888,0.352341960940962,0.343105507653966,Herbivore terrestrial,Herbivore ground,FALSE,LC,Palearctic,2,2,26
Anser brachyrhynchus,1,0,4.81103948971928,0.635686421685722,0.317958919512437,0.264516662336437,Herbivore terrestrial,Herbivore ground,FALSE,LC,Nearctic,2,2,26
Cereopsis novaehollandiae,1,0,5.35429676814317,0.778239131865585,0.125444962846168,0.457459856819588,Herbivore terrestrial,Herbivore ground,FALSE,LC,Australian,62,2,146
Branta leucopsis,1,1,4.15846592761922,0.777743797770279,0.264222960886239,0.289753994241173,Herbivore terrestrial,Herbivore ground,FALSE,LC,Nearctic,2,2,2
Cyanochen cyanoptera,1,0,4.01028568986661,0.723596822781871,0.173924094877119,0.448726115574636,Herbivore terrestrial,Herbivore ground,FALSE,VU,Afrotropic,2,2,2
Anser indicus,7,2,4.63250411518107,0.58176334593477,0.295056655084851,0.280214811340609,Herbivore terrestrial,Herbivore ground,FALSE,LC,Palearctic,2,2,26
Dendrocygna eytoni,2,1,3.43321592265563,-0.0465856567185348,0.494985860710505,0.653248442693926,Herbivore terrestrial,Herbivore ground,FALSE,LC,Australian,6,5,6
Oressochen melanopterus,1,1,4.53633665638289,0.880252822189498,0.117042862560597,0.316719737002403,Herbivore terrestrial,Herbivore ground,FALSE,LC,Neotropic,2,2,2
Anser anser,18,7,5.18763314108235,0.354132578229091,0.373132203230327,0.481562759865275,Herbivore terrestrial,Herbivore ground,FALSE,LC,Palearctic,2,2,26
Anser erythropus,1,0,4.14679448201726,0.688555255866605,0.390334480296858,0.434177682059127,Herbivore terrestrial,Herbivore ground,FALSE,VU,Palearctic,2,2,2
Branta canadensis,23,23,4.83859805542046,0.559642534737311,0.474368967223039,0.406474469491447,Herbivore terrestrial,Herbivore ground,FALSE,LC,Nearctic,2,2,26
Pternistis afer,1,0,2.43651512862869,0.531897337725536,0.44931696100986,0.47624437784476,Herbivore terrestrial,Herbivore ground,FALSE,LC,Afrotropic,9,8,9
Pternistis erckelii,1,0,3.47482852178023,0.887631426530374,0.384718400421645,0.401962028339697,Herbivore terrestrial,Herbivore ground,FALSE,LC,Afrotropic,2,2,2
Scleroptila levaillantii,1,0,2.46537696926549,0.047550885279297,0.535388906039416,0.577191727661634,Herbivore terrestrial,Herbivore ground,FALSE,LC,Afrotropic,9,8,9
Bonasa umbellus,5,0,2.56929080786268,0.758518811445161,-0.00568525664284403,0.220141961797771,Herbivore terrestrial,Herbivore ground,FALSE,LC,Nearctic,4,4,4
Chrysolophus pictus,2,0,3.04024559557031,0.907412141497599,-0.553941507952903,-0.661210727969087,Herbivore terrestrial,Herbivore ground,FALSE,LC,Palearctic,4,4,4
Pternistis natalensis,1,1,2.50898372316609,0.612560214930983,0.399897286503949,0.393515919424641,Herbivore terrestrial,Herbivore ground,FALSE,LC,Afrotropic,9,8,9
Lagopus leucura,1,0,1.60953600287422,1.32015138240593,0.208954155128954,0.38829199388641,Herbivore terrestrial,Herbivore ground,FALSE,LC,Nearctic,1,1,1
Alectoris rufa,6,3,2.25489110981827,0.977086842327623,0.387845855932587,0.392487000050119,Herbivore terrestrial,Herbivore ground,FALSE,NT,Palearctic,9,8,9
Scleroptila afra,1,0,2.26775675275344,0.228663831027977,0.422058301016112,0.534686330348202,Herbivore terrestrial,Herbivore ground,FALSE,LC,Afrotropic,9,8,9
Pternistis squamatus,2,0,2.46313012421721,0.599336982206513,0.309601014709937,0.372866256208062,Herbivore terrestrial,Herbivore ground,FALSE,LC,Afrotropic,9,8,9
Lagopus lagopus,1,0,2.45290494829372,0.848325223669452,0.133587222319293,0.490686868639735,Herbivore terrestrial,Herbivore ground,FALSE,LC,Palearctic,9,8,9
Pternistis hildebrandti,1,0,2.54364789659889,0.683249350219645,0.365483593115486,0.388337075567042,Herbivore terrestrial,Herbivore ground,FALSE,LC,Afrotropic,9,8,9
Tetraogallus caspius,1,0,4.50068740748047,0.643330748004424,0.250636589182107,0.350226373650418,Herbivore terrestrial,Herbivore ground,FALSE,LC,Palearctic,2,2,26
Dendragapus fuliginosus,1,0,3.19293999819009,0.957092038890193,0.196724453768617,0.270675152812472,Herbivore terrestrial,Herbivore ground,FALSE,LC,Nearctic,2,2,2
Melanerpes striatus,2,2,0.650637580902647,-0.422603510127471,0.14372692112795,-0.203990750048716,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Dryobates villosus,19,16,0.703445572708926,-0.614512178894991,-0.127170554916814,-0.022604197406878,Invertivore,Invertivore bark,FALSE,LC,Nearctic,1,1,1
Sasia abnormis,1,0,-2.18203116989252,-0.528442070552134,0.295380755492999,0.589592249965175,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Yungipicus kizuki,5,5,-1.31995305017956,-0.140282322349863,0.0242418929580289,0.101533908839885,Invertivore,Invertivore bark,FALSE,LC,Palearctic,1,1,1
Dryobates scalaris,7,7,-0.428873633782631,-0.309508146009798,-0.175864276644956,0.208780777320409,Invertivore,Invertivore bark,FALSE,LC,Nearctic,1,1,1
Dendrocopos macei,3,3,-0.162246715799471,-0.313187325689633,0.130667019069215,0.159594039732631,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Colaptes atricollis,1,0,0.793311819930599,-0.475347266777336,0.0495080826594036,-0.199450430873307,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Melanerpes pucherani,1,1,0.287727154678278,-0.365460531900059,0.128874859176073,0.0403396448323909,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Dendrocopos hyperythrus,1,0,0.0406064423007455,-0.364524227203117,0.110998437391778,-0.154619188115044,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Colaptes punctigula,3,1,0.267524811636118,-0.252987409853668,0.122393376461758,0.141011579979688,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Meiglyptes tukki,1,0,0.218971150644405,-0.501778431823663,0.123836810512894,0.214962391354508,Invertivore,Invertivore bark,FALSE,NT,Indo_Malay,1,1,1
Yungipicus canicapillus,15,7,-0.943551366069539,-0.318391130231592,0.139396518589553,0.267385141218608,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Sphyrapicus ruber,5,5,0.443284782858639,-0.491295913364332,-0.13672063077094,-0.0743117209155028,Invertivore,Invertivore bark,FALSE,LC,Nearctic,1,1,1
Picumnus sclateri,1,0,-2.22518974216165,-0.116275196019889,0.213693526867339,0.501071724214275,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Picus vittatus,4,1,1.21144690557835,-0.430671062469483,-0.0359083756621577,-0.0489653158511037,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Picumnus olivaceus,1,0,-2.24918384502356,-0.143398176433419,0.146087676269101,0.57800347205664,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Picus chlorolophus,6,1,0.562276834344924,-0.337821949131011,-0.0512086503838011,-0.202559502127733,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Reinwardtipicus validus,1,0,1.83016832560405,-0.765277909244481,0.120534934710843,-0.0099842053580044,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Campephilus rubricollis,1,0,2.23193959701265,-0.570145784430611,0.0754338637333057,-0.147808777545308,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Dinopium rafflesii,1,0,1.0916858063124,-0.467493674991079,0.034755160219032,0.0307137605353849,Invertivore,Invertivore bark,FALSE,NT,Indo_Malay,1,1,1
Chrysocolaptes guttacristatus,3,1,1.7193999019548,-0.738026355632049,0.137012835879266,0.0126728671451762,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Dryobates maculifrons,2,1,-0.218177865089096,-0.530714381369685,0.0955980566513548,0.175692363582277,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Chloropicus abyssinicus,1,1,-0.941086775458098,-0.247147841837251,0.110315859665095,0.168560928793394,Invertivore,Invertivore bark,FALSE,LC,Afrotropic,1,1,1
Celeus flavescens,2,1,1.46133982716043,-0.321674854204837,0.032493738025335,0.0294841201640501,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Picumnus squamulatus,2,1,-2.21697971287812,-0.20350357200338,0.0902354026376397,0.516048850041688,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Picumnus innominatus,8,2,-2.15921473625035,-0.291463620221771,0.0353911814213937,0.556911816020069,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Picoides arcticus,1,0,0.788252230609666,-0.600418903752293,-0.168768792504638,-0.0753707259069518,Invertivore,Invertivore bark,FALSE,LC,Nearctic,1,1,1
Dryocopus lineatus,14,5,2.03759690354157,-0.480285388750099,-0.0910969602856407,-0.206012507744935,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Campephilus melanoleucos,7,2,2.460449550166,-0.55313227313552,-0.0505021334524676,-0.0584781119733765,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Chrysophlegma flavinucha,2,0,1.87916278482346,-0.398920519479072,-0.0293041632991936,-0.181713367792714,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Yungipicus nanus,16,1,-1.57518013698486,-0.151295530012524,0.116428808004025,0.261831937128082,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Chrysocolaptes stricklandi,1,1,1.7193999019548,-0.738026355632049,0.137012835879266,0.0126728671451762,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Sasia ochracea,1,0,-2.18362893087388,-0.400855819863825,0.196191097986403,0.647085259568789,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Meiglyptes tristis,2,0,-0.444568908973638,-0.404289931667134,0.0151855472708093,0.336868954766537,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Chloropicus griseocephalus,1,0,0.0255427934658317,-0.540495404844631,0.0465325960049658,-0.128680528174892,Invertivore,Invertivore bark,FALSE,LC,Afrotropic,1,1,1
Dendrocopos syriacus,7,6,0.635679875308809,-0.373715938930667,0.165647487225301,-0.071032794340558,Invertivore,Invertivore bark,FALSE,LC,Palearctic,1,1,1
Chloropicus fuscescens,5,3,-0.710483220321189,-0.405182012855183,0.0130135957595585,0.16683614846866,Invertivore,Invertivore bark,FALSE,LC,Afrotropic,1,1,1
Chrysophlegma mentale,1,0,1.1467564785107,-0.480284536065347,-0.028891823031691,-0.075419645975791,Invertivore,Invertivore bark,FALSE,NT,Indo_Malay,1,1,1
Dendrocopos darjellensis,1,0,0.758135839325793,-0.600958498371687,0.056070209876046,-0.153037197194714,Invertivore,Invertivore bark,FALSE,LC,Palearctic,1,1,1
Campethera abingoni,3,1,0.414166202274502,-0.328248489996543,0.0900477538547842,0.0838726082964599,Invertivore,Invertivore bark,FALSE,LC,Afrotropic,1,1,1
Dryobates spilogaster,2,2,-0.224274101237049,-0.502692204842531,0.183560518229127,0.119299028020154,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Dryobates mixtus,1,1,-0.740181362124011,-0.225586785340729,0.0219963744470716,0.1790056088445,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Celeus flavus,1,0,1.44573582775898,-0.203224930279949,0.0204135221727111,0.0332124174504648,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Piculus chrysochloros,1,0,0.718350962894069,-0.236774624106648,0.0794068395087018,0.0317626695095136,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Campethera nubica,3,1,0.292347561635384,-0.256235341985898,0.0699734897154953,0.0199789141427284,Invertivore,Invertivore bark,FALSE,LC,Afrotropic,1,1,1
Dryobates dignus,3,0,-0.193633055162665,-0.357180747506108,-0.0837237684072594,0.163777211037721,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Picus squamatus,1,0,1.90278674180717,-0.611253019528767,0.0925685119033057,-0.300734762449574,Invertivore,Invertivore bark,FALSE,LC,Palearctic,1,1,1
Colaptes rubiginosus,7,3,0.408126444491891,-0.342618070019007,-0.0598633757193833,-0.135837232709539,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Gecinulus viridis,1,0,0.71161291059336,-0.316672783620514,-0.2081611574479,0.0409200388303654,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Dendrocoptes auriceps,1,0,-0.154931054286627,-0.314553787101149,-0.00264658813926962,-0.14599586033706,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
Dryocopus pileatus,11,11,2.73396100330768,-0.596587113616989,-0.279515330371566,-0.272301221087333,Invertivore,Invertivore bark,FALSE,LC,Nearctic,4,4,4
Picumnus cinnamomeus,1,0,-2.07438901758213,-0.237298521936843,0.261779366082407,0.420688141487351,Invertivore,Invertivore bark,FALSE,LC,Neotropic,1,1,1
Chrysophlegma miniaceum,2,1,0.93769180593337,-0.363453174659062,0.110318737168683,0.183292153890911,Invertivore,Invertivore bark,FALSE,LC,Indo_Malay,1,1,1
