locality_id,percentage_of_regional_pool_present,number_of_checklists
L799306,21.286245353159853,275
L6464367,15.553903345724907,46
L1098145,10.657992565055762,210
L6301438,19.156133828996282,133
L235486,15.557620817843869,1210
L5653686,12.074349442379184,42
L5200126,12.011152416356875,34
L802199,8.6282527881040885,70
L386081,5.6691449814126393,186
L586475,11.007434944237916,183
L1882554,23.598513011152416,43
L4825717,9.9591078066914509,202
L1096830,9.79553903345725,572
L2787699,14.059479553903349,42
L820515,12.918215613382904,30
L3675490,23.992565055762078,296
L4388497,17.985130111524164,20
L3215932,16.342007434944239,293
L867554,7.6914498141263943,22
L715898,34.513011152416354,388
L634095,8.4052044609665426,238
L731118,13.267657992565058,99
L3336970,16.717472118959108,35
L1532020,26.657992565055764,398
L5725679,13.182156133828995,416
L2067120,14.360594795539035,21
L1408164,11.20074349442379,126
L827977,20.334572490706321,732
L718197,14.579925650557621,66
L965743,14.706319702602229,162
L966713,11.684014869888475,47
L2475903,13.765799256505575,55
L1313326,2.2713754646840147,30
L5140475,13.401486988847585,16
L511864,10.011152416356879,72
L7658496,12.022304832713756,33
L3628008,18.765799256505577,41
L8239301,9.4609665427509313,28
L2730971,15.04460966542751,16
L771880,9.9442379182156131,145
L4375892,13.565055762081784,34
L1100574,11.089219330855018,28
L831974,14.096654275092936,37
L8317302,13.921933085501861,80
L1341268,13.702602230483269,17
L469003,14.185873605947958,322
L1296456,17.58364312267658,608
L3253545,12.646840148698884,27
L1072650,10.193308550185874,17
L2477057,23.345724907063197,24
L4616145,11.472118959107807,100
L719170,9.8364312267658,31
L1078012,15.330855018587361,24
L1345683,9.193308550185872,38
L6253322,10.408921933085502,15
L3503035,8.84014869888476,331
L5225889,17.687732342007436,45
L899680,19.189591078066911,33
L6230717,9.2118959107806671,18
L1887640,20.100371747211895,822
L2245523,10.189591078066915,30
L3975048,9.2156133828996278,51
L3188396,24.877323420074351,193
L718195,7.4014869888475836,57
L464545,15.806691449814126,336
L1598137,8.9182156133829,77
L725175,8.2862453531598526,152
L469984,21.635687732342006,486
L698153,16.234200743494423,160
L3150506,11.144981412639405,84
L3269997,12.977695167286248,41
L8341990,10.672862453531597,84
L5153180,11.899628252788105,28
L452996,9.3159851301115246,19
L764098,18.022304832713754,147
L247085,10.821561338289962,210
L831447,7.1338289962825288,190
L801712,13.951672862453531,100
L2123841,15.342007434944241,97
L873348,16.249070631970262,577
L2066083,15.553903345724907,104
L4408461,10.516728624535316,18
L2054950,9.1635687732342,21
L3246884,6.6840148698884763,40
L7023675,17.843866171003718,15
L3968561,9.1189591078066918,149
L6429438,14.479553903345726,181
L2490021,10.211895910780671,72
L774495,12.903345724907064,24
L1984826,10.319702602230484,21
L5458206,13.3271375464684,19
L8053104,13.788104089219333,24
L7519605,11.219330855018587,16
L1096821,10.553903345724907,239
L4105778,12.762081784386618,34
L2416380,9.2676579925650557,16
L7186031,20.211895910780669,71
L3254641,15.293680297397769,168
L947059,11.197026022304831,29
L1901698,12.375464684014871,29
L3662204,10.263940520446097,24
L2965254,19.594795539033456,41
L757716,22.438661710037174,2236
L1382199,9.9405204460966541,50
L2475687,13.970260223048328,50
L1887628,16.07434944237918,189
L3592657,11.152416356877323,15
L867552,8.3197026022304836,76
L241906,6.1189591078066918,270
L6129303,18.929368029739777,95
L2935359,11.118959107806692,29
L1988052,7.37546468401487,60
L10064094,7.014869888475836,28
L2749423,19.572490706319705,17
L1284797,18.063197026022305,154
L2480798,6.86988847583643,28
L4710501,14.717472118959106,28
L10419793,13.561338289962826,18
L1048992,8.996282527881041,20
L4717133,9.925650557620818,21
L4095032,11.237918215613382,50
L4889066,7.5204460966542754,33
L820619,11.713754646840149,34
L1444827,9.1449814126394049,37
L760118,11.152416356877323,15
L2518569,15.58364312267658,49
L683111,27.070631970260226,369
L810352,17.3903345724907,108
L634099,6.8141263940520451,86
L4410967,13.368029739776953,62
L771882,7.24907063197026,55
L3290625,7.5204460966542754,50
L635454,17.840148698884757,568
L716313,13.044609665427512,393
L2263339,11.282527881040892,183
L820574,19.197026022304833,16
L1743214,11.137546468401487,26
L961707,16.724907063197026,79
L725247,6.8029739776951672,40
L6455049,15.486988847583643,39
L771902,18.843866171003718,131
L592046,19.847583643122679,156
L802200,19.765799256505577,93
L718194,13.762081784386615,195
L598700,12.115241635687731,36
L2605358,13.88104089219331,56
L246035,20.059479553903348,2520
L6351012,21.394052044609666,18
L6500562,9.7843866171003722,22
L5145602,12.613382899628252,33
L895775,12.063197026022303,19
L818223,8.6802973977695164,149
L300800,17.542750929368029,141
L760845,18.033457249070633,145
L7154963,16.219330855018587,60
L940460,13.122676579925649,102
L4331827,9.5092936802973984,155
L1779056,8.5167286245353164,434
L1159194,13.315985130111525,199
L3928507,13.936802973977695,19
L10241038,3.3605947955390327,24
L802943,10.490706319702602,594
L2286632,17.141263940520446,38
L966711,16.297397769516728,341
L1768107,14.37918215613383,49
L628823,13.241635687732341,69
L469000,22.817843866171003,1035
L739062,11.631970260223047,104
L7441057,21.148698884758364,60
L5158919,13.011152416356877,15
L1909774,10.769516728624536,94
L3255162,7.9405204460966541,36
L367640,19.58364312267658,343
L818231,11.066914498141264,588
L6366278,8.3643122676579917,71
L5147066,9.4535315985130133,49
L1028225,18.066914498141262,95
L820584,14.624535315985131,25
L716363,15.776951672862454,113
L4525568,16.230483271375466,265
L715890,7.6988847583643105,50
L9884311,14.033457249070633,595
L958619,9.6319702602230475,17
L9437320,10.892193308550183,117
L6482983,11.156133828996284,17
L1837824,9.5055762081784376,34
L631089,18.613382899628252,45
L1359445,19.509293680297397,42
L8115295,14.267657992565058,42
L4548215,20.624535315985131,84
L1415317,11.921933085501855,122
L1502515,3.4163568773234205,28
L821758,13.286245353159849,64
L6248867,12.713754646840151,19
L2064599,8.4460966542750935,26
L818230,11.568773234200743,16
L4023801,14.843866171003718,181
L8294343,14.468401486988848,55
L4048842,14.386617100371751,22
L8812777,9.2936802973977688,15
L724385,25.401486988847587,236
L4928107,16.334572490706321,60
L1885077,13.583643122676582,20
L3386255,22.806691449814124,458
L5154008,8.2156133828996278,22
L3137875,11.646840148698885,19
L1893357,5.8773234200743483,47
L4034192,12.788104089219333,83
L9121049,10.276679841897232,15
L2325778,9.4071146245059278,52
L11978481,6.58102766798419,106
L5651248,5.4031620553359687,21
L7794217,7.1699604743083007,45
L614213,15.272727272727277,31
L3197511,20.474308300395258,306
L2278712,16.600790513833992,15
L6278022,11.494071146245059,16
L4838108,11.909090909090908,21
L2064184,13.49802371541502,53
L1266380,5.58498023715415,87
L159284,20.517786561264817,610
L3124109,10.940711462450592,23
L515090,18.66798418972332,132
L585696,21.928853754940711,317
L585694,20.988142292490117,840
L4424786,12.316205533596838,33
L2194177,20.577075098814227,148
L490336,22.573122529644269,1445
L1175825,18.6600790513834,97
L6286472,15.169960474308303,47
L592845,19.450592885375489,715
L989067,14.225296442687744,175
L5794598,13.739130434782606,19
L893919,14.541501976284586,52
L149196,15.873517786561267,55
L4606575,19.40711462450593,545
L5196820,10.181818181818182,65
L549604,17.304347826086957,83
L773659,18.517786561264817,305
L1100184,13.098814229249012,67
L247770,27.197628458498023,4453
L479449,11.944664031620555,259
L7888908,15.292490118577074,18
L5764933,15.82608695652174,28
L506773,20.233201581027668,67
L6675237,7.17391304347826,19
L4323144,11.201581027667984,30
L8023830,14.814229249011856,37
L633902,9.7628458498023729,127
L2660447,13.015810276679842,47
L718768,22.553359683794469,1519
L210720,23.292490118577074,1113
L11807922,21.059288537549403,34
L6233728,14.529644268774703,100
L4109517,12.679841897233201,148
L1306688,21.833992094861657,460
L4548836,9.9446640316205528,152
L1437577,27.225296442687746,1999
L4282826,9.4901185770751,57
L8993768,16.845849802371543,42
L7859025,15.237154150197631,124
L2821251,20.169960474308297,112
L7190049,17.403162055335969,43
L1749509,18.486166007905137,18
L694546,19.521739130434781,108
L419600,20.837944664031621,221
L10127619,9.0118577075098809,110
L200655,11.375494071146244,58
L2164250,10.731225296442688,452
L226317,17.007905138339922,417
L523460,18.936758893280633,140
L7890200,14.102766798418973,25
L266139,12.857707509881422,283
L159300,28.0,2985
L751775,22.173913043478262,136
L3923150,10.561264822134387,17
L2985137,14.956521739130434,25
L2674935,13.573122529644271,389
L159343,13.197628458498023,76
L1876068,20.387351778656129,41
L4382916,14.363636363636362,39
L2501238,21.003952569169961,770
L876992,15.952569169960475,150
L4396142,8.7272727272727266,21
L4791227,13.300395256916996,23
L599606,25.332015810276676,498
L6250915,10.08300395256917,26
L601593,20.197628458498023,386
L5625703,13.924901185770755,78
L1505525,2.9090909090909092,22
L11709421,15.620553359683797,16
L6934400,7.7391304347826093,26
L1309934,18.509881422924902,254
L1185863,9.9881422924901191,82
L4324914,12.418972332015811,22
L280792,25.845849802371543,1654
L1402161,10.3399209486166,50
L159293,17.335968379446641,61
L6045038,20.25691699604743,32
L1088366,4.9920948616600791,47
L208382,9.6837944664031621,831
L4838046,16.8300395256917,190
L9601953,22.1699604743083,24
L6350137,19.245059288537551,29
L5864692,20.225296442687743,31
L718798,26.039525691699605,32
L601641,11.889328063241107,86
L265951,26.098814229249012,2273
L8301552,12.952569169960476,301
L3183996,9.944664031620551,79
L4902037,12.197628458498023,84
L602834,13.51778656126482,62
L3043543,14.739130434782611,339
L3587370,14.810276679841897,34
L4332761,6.8221343873517792,62
L610766,8.830039525691701,219
L3973654,14.913043478260867,125
L1496991,17.877470355731226,125
L3018935,24.359683794466402,110
L661036,10.011857707509881,42
L6994407,22.881422924901187,36
L212840,10.612648221343873,28
L1267694,23.533596837944661,345
L219613,15.173913043478265,833
L4721732,14.225296442687746,32
L4444668,11.41501976284585,116
L2870980,9.4703557312252968,58
L1505647,13.6403162055336,126
L11322711,14.940711462450592,29
L271348,8.9841897233201564,362
L2414647,16.442687747035571,305
L1400812,20.320158102766797,76
L5686785,13.067193675889328,29
L449905,14.727272727272728,84
L1514892,23.3399209486166,2876
L1202593,14.600790513833994,78
L2366262,20.213438735177867,430
L881762,16.351778656126481,290
L473521,12.367588932806326,1365
L11845586,16.110671936758891,311
L505318,12.288537549407117,65
L4912949,12.885375494071145,360
L718699,10.177865612648221,400
L1005231,15.980237154150194,260
L1374316,12.798418972332017,248
L1277513,17.094861660079054,102
L8389313,19.422924901185766,20
L7612095,9.8616600790513829,79
L4193818,14.608695652173912,43
L2696353,11.715415019762846,125
L1008459,13.743083003952567,44
L521378,15.865612648221344,324
L519748,12.865612648221342,25
L7426713,15.126482213438733,17
L2601219,2.4031620553359683,27
L3247711,13.442687747035572,48
L726451,18.308300395256918,60
L421744,16.118577075098813,288
L520761,20.687747035573121,74
L694098,12.383399209486166,28
L888991,17.411067193675891,21
L1525069,15.837944664031617,49
L1788928,15.573122529644269,166
L518141,16.596837944664031,56
L2164380,13.1501976284585,16
L2380916,14.774703557312252,73
L3135119,22.296442687747035,72
L3529239,9.15810276679842,790
L4216518,12.964426877470354,78
L3871973,13.478260869565217,1385
L168994,21.304347826086957,2975
L1619241,5.9525691699604746,35
L6448391,17.80237154150198,438
L159283,16.454545454545453,433
L514813,14.928853754940713,541
L6448398,9.01185770750988,25
L4483110,20.086956521739129,26
L1530764,12.913043478260869,17
L1874399,14.205533596837945,19
L6448404,16.660079051383402,115
L856324,10.138339920948617,1044
L2740651,18.51778656126482,18
L159325,17.343873517786562,685
L1110001,8.6996047430830057,186
L1009570,14.122529644268777,185
L159356,19.794466403162055,2272
L4107160,12.620553359683795,81
L1927408,11.857707509881424,15
L3806887,13.525691699604742,204
L1013541,7.6600790513834,41
L328296,10.648221343873518,360
L1927385,14.857707509881426,113
L3874050,17.537549407114625,41
L2572667,8.17786561264822,60
L276769,14.588932806324113,101
L6448392,7.707509881422923,34
L1355334,15.102766798418971,403
L636263,24.735177865612652,73
L451233,14.288537549407117,429
L2575024,13.826086956521735,145
L4137473,12.865612648221346,70
L284272,13.541501976284586,184
L2907905,15.648221343873519,269
L451085,20.841897233201585,44
L2710850,14.762845849802371,17
L718975,11.865612648221346,43
L4833085,10.059288537549406,26
L361266,11.252964426877472,37
L1109339,23.968379446640316,430
L3135779,12.375494071146242,132
L851366,12.960474308300391,323
L3347295,11.067193675889328,15
L608299,15.861660079051385,540
L970897,19.304347826086957,26
L4395404,14.118577075098816,184
L1169967,24.798418972332012,92
L7087834,10.620553359683795,64
L2491807,13.49802371541502,129
L4779089,21.652173913043477,33
L2209162,8.26086956521739,221
L718777,19.893280632411066,66
L165855,28.035573122529641,368
L283552,18.438735177865613,105
L1154457,21.984189723320156,58
L1273308,15.715415019762847,771
L451229,32.0395256916996,158
L270199,7.2687747035573125,21
L2848497,14.098814229249012,33
L1835258,18.154150197628457,48
L11100202,18.675889328063242,40
L742205,22.533596837944664,328
L1181759,12.430830039525691,61
L10678483,14.10671936758893,23
L11349972,8.1304347826086953,161
L9431078,20.233201581027668,33
L10960438,10.079051383399207,25
L718577,20.996047430830039,390
L2572665,6.9920948616600782,45
L3877611,20.557312252964426,742
L505562,17.213438735177863,799
L4838068,8.9960474308300391,203
L727106,13.561264822134387,92
L2914688,11.545454545454545,29
L3782857,12.648221343873518,15
L477896,19.110671936758894,519
L269925,9.3280632411067188,407
L5283778,14.715415019762844,65
L6505319,11.49802371541502,180
L5201293,13.47430830039526,30
L159374,16.478260869565219,249
L4574903,10.671936758893281,15
L11101726,26.620553359683797,19
L579773,15.122529644268777,239
L2134029,13.391304347826086,52
L1051921,17.984189723320156,625
L718429,18.640316205533598,176
L608430,11.830039525691701,546
L7572823,21.260869565217391,85
L761179,21.652173913043477,155
L1395720,13.513833992094863,129
L1280633,7.4347826086956514,346
L718525,28.434782608695663,5208
L159335,17.411067193675887,361
L2354771,14.466403162055334,74
L4074649,13.707509881422929,54
L4505057,16.355731225296442,55
L1600296,17.691699604743082,444
L2594573,6.2608695652173907,87
L2908836,11.905138339920949,41
L697871,30.96837944664032,1206
L7319301,5.8102766798418974,24
L6571388,13.754940711462449,22
L2694161,6.6916996047430839,189
L5846213,10.569169960474309,19
L3151506,14.245059288537545,238
L650347,15.102766798418973,31
L517062,17.418972332015809,80
L505627,12.924901185770754,253
L467455,19.245059288537554,817
L453473,18.245059288537547,104
L5688389,10.980237154150197,53
L11285366,13.043478260869565,15
L468904,12.818181818181818,764
L452843,18.59288537549407,383
L1436944,8.7154150197628439,114
L775837,25.035573122529645,386
L489755,19.865612648221347,1006
L621153,16.644268774703558,272
L6448405,11.818181818181818,19
L2426120,20.272727272727273,416
L761338,13.363636363636358,21
L2862120,20.750988142292488,38
L274766,16.916996047430828,487
L603364,22.754940711462449,198
L1568676,4.9407114624505928,91
L168992,20.533596837944664,917
L1516408,22.537549407114621,35
L303970,13.964426877470357,65
L2017618,16.185770750988141,42
L585697,6.7865612648221356,91
L1433261,4.7193675889328066,18
L2922884,12.126482213438734,50
L5640834,25.51778656126482,232
L5110410,9.33201581027668,23
L8949368,15.383399209486166,18
L5244294,4.8972332015810265,26
L3742239,18.122529644268777,41
L356089,12.707509881422927,109
L830884,2.7549407114624507,22
L1898354,20.640316205533594,18
L505316,17.284584980237153,191
L283471,20.055335968379442,119
L3090381,18.92490118577075,538
L9020594,11.434782608695652,24
L1366961,12.972332015810277,315
L4508192,13.193675889328064,239
L614214,12.857707509881424,55
L4280047,12.41501976284585,193
L1327532,6.41501976284585,93
L8441474,5.7351778656126475,22
L2490811,11.671936758893281,218
L3304580,7.450592885375495,29
L4354964,11.118577075098813,102
L2997363,15.051383399209488,94
